fecha,hora,provincia,localidad,precio
2023/02/01,01:12:36,LA PAMPA,GENERAL PICO,"$ 447,50"
2023/02/01,01:12:45,LA PAMPA,SANTA ROSA,"$ 420,00"
2023/02/01,01:12:55,NEUQUEN,CENTENARIO,"$ 402,50"
2023/02/01,01:13:05,NEUQUEN,CUTRAL CO,
2023/02/01,01:13:14,NEUQUEN,JUNIN DE LOS ANDES,"$ 430,00"
2023/02/01,01:13:30,NEUQUEN,PLOTTIER,"$ 402,50"
2023/02/01,01:13:43,NEUQUEN,SAN MARTIN DE LOS ANDES,"$ 430,00"
2023/02/01,01:13:52,NEUQUEN,VILLA LA ANGOSTURA,"$ 430,00"
2023/02/01,01:14:05,NEUQUEN,ZAPALA,"$ 430,00"
2023/02/01,01:14:17,RIO NEGRO,ALLEN,"$ 430,00"
2023/02/01,01:14:27,RIO NEGRO,CATRIEL,
2023/02/01,01:14:39,RIO NEGRO,CHOELE CHOEL,
2023/02/01,01:14:48,RIO NEGRO,CINCO SALTOS,"$ 402,50"
2023/02/01,01:15:04,RIO NEGRO,EL BOLSON,
2023/02/01,01:15:14,RIO NEGRO,GENERAL ROCA,"$ 402,50"
2023/02/01,01:15:33,RIO NEGRO,VIEDMA,"$ 390,00"
2023/02/01,01:15:45,RIO NEGRO,VILLA REGINA,"$ 430,00"
2023/02/01,01:15:58,SANTA CRUZ,CALETA OLIVIA,"$ 430,00"
2023/02/01,01:16:07,SANTA CRUZ,RIO GALLEGOS,"$ 430,00"
2023/02/01,01:16:44,SANTA FE,VENADO TUERTO,"$ 427,00"
2023/02/01,01:16:54,TIERRA DEL FUEGO,RIO GRANDE,"$ 417,00"
2023/02/01,01:17:06,TIERRA DEL FUEGO,USHUAIA,"$ 417,00"
2023/02/02,00:41:11,BUENOS AIRES,9 DE JULIO,"$ 286,88
Llevando 2, pagás c/u"
2023/02/02,00:41:23,BUENOS AIRES,AZUL,"$ 292,50
Llevando 2, pagás c/u"
2023/02/02,00:41:35,BUENOS AIRES,BRAGADO,"$ 292,50
Llevando 2, pagás c/u"
2023/02/02,00:41:48,BUENOS AIRES,CARLOS CASARES,"$ 292,50
Llevando 2, pagás c/u"
2023/02/02,00:42:00,BUENOS AIRES,CHACABUCO,"$ 292,50
Llevando 2, pagás c/u"
2023/02/02,00:42:13,BUENOS AIRES,CHIVILCOY,"$ 292,50
Llevando 2, pagás c/u"
2023/02/02,00:42:25,BUENOS AIRES,GENERAL VILLEGAS,"$ 286,88
Llevando 2, pagás c/u"
2023/02/02,00:42:35,BUENOS AIRES,JUNIN,"$ 286,88
Llevando 2, pagás c/u"
2023/02/02,00:42:47,BUENOS AIRES,LINCOLN,"$ 292,50
Llevando 2, pagás c/u"
2023/02/02,00:42:57,BUENOS AIRES,MERCEDES,"$ 292,50
Llevando 2, pagás c/u"
2023/02/02,00:43:09,BUENOS AIRES,PEHUAJO,"$ 286,88
Llevando 2, pagás c/u"
2023/02/02,00:43:22,BUENOS AIRES,TRENQUE LAUQUEN,"$ 286,88
Llevando 2, pagás c/u"
2023/02/02,00:43:34,CHUBUT,COMODORO RIVADAVIA,"$ 322,50
Llevando 2, pagás c/u"
2023/02/02,00:43:46,CHUBUT,ESQUEL,"$ 322,50
Llevando 2, pagás c/u"
2023/02/02,00:43:59,CHUBUT,PUERTO MADRYN,"$ 322,50
Llevando 2, pagás c/u"
2023/02/02,00:44:11,CHUBUT,RADA TILLY,"$ 322,50
Llevando 2, pagás c/u"
2023/02/02,00:44:23,CHUBUT,TRELEW,"$ 322,50
Llevando 2, pagás c/u"
2023/02/02,00:44:36,CORDOBA,MARCOS JUARES,
2023/02/02,00:44:45,CORDOBA,MORTEROS,"$ 320,25
Llevando 2, pagás c/u"
2023/02/02,00:44:58,CORRIENTES,GOYA,"$ 447,50"
2023/02/02,00:45:10,LA PAMPA,GENERAL PICO,"$ 297,75
Llevando 2, pagás c/u"
2023/02/02,00:45:23,LA PAMPA,SANTA ROSA,"$ 315,00
Llevando 2, pagás c/u"
2023/02/02,00:45:35,NEUQUEN,CENTENARIO,"$ 301,88
Llevando 2, pagás c/u"
2023/02/02,00:45:48,NEUQUEN,CUTRAL CO,
2023/02/02,00:46:00,NEUQUEN,JUNIN DE LOS ANDES,"$ 322,50
Llevando 2, pagás c/u"
2023/02/02,00:46:19,NEUQUEN,PLOTTIER,"$ 301,88
Llevando 2, pagás c/u"
2023/02/02,00:46:31,NEUQUEN,SAN MARTIN DE LOS ANDES,"$ 322,50
Llevando 2, pagás c/u"
2023/02/02,00:46:41,NEUQUEN,VILLA LA ANGOSTURA,"$ 322,50
Llevando 2, pagás c/u"
2023/02/02,00:46:53,NEUQUEN,ZAPALA,"$ 322,50
Llevando 2, pagás c/u"
2023/02/02,00:47:06,RIO NEGRO,ALLEN,"$ 322,50
Llevando 2, pagás c/u"
2023/02/02,00:47:18,RIO NEGRO,CATRIEL,
2023/02/02,00:47:31,RIO NEGRO,CHOELE CHOEL,
2023/02/02,00:47:43,RIO NEGRO,CINCO SALTOS,"$ 301,88
Llevando 2, pagás c/u"
2023/02/02,00:48:02,RIO NEGRO,EL BOLSON,
2023/02/02,00:48:14,RIO NEGRO,GENERAL ROCA,"$ 301,88
Llevando 2, pagás c/u"
2023/02/02,00:48:30,RIO NEGRO,VIEDMA,"$ 301,88
Llevando 2, pagás c/u"
2023/02/02,00:48:43,RIO NEGRO,VILLA REGINA,"$ 322,50
Llevando 2, pagás c/u"
2023/02/02,00:48:52,SANTA CRUZ,CALETA OLIVIA,"$ 322,50
Llevando 2, pagás c/u"
2023/02/02,00:49:05,SANTA CRUZ,RIO GALLEGOS,"$ 322,50
Llevando 2, pagás c/u"
2023/02/02,00:49:38,SANTA FE,VENADO TUERTO,"$ 320,25
Llevando 2, pagás c/u"
2023/02/02,00:49:51,TIERRA DEL FUEGO,RIO GRANDE,"$ 312,75
Llevando 2, pagás c/u"
2023/02/02,00:50:03,TIERRA DEL FUEGO,USHUAIA,"$ 312,75
Llevando 2, pagás c/u"
2023/02/03,00:57:07,BUENOS AIRES,9 DE JULIO,"$ 286,88
Llevando 2, pagás c/u"
2023/02/03,00:57:17,BUENOS AIRES,AZUL,"$ 301,50
Llevando 2, pagás c/u"
2023/02/03,00:57:27,BUENOS AIRES,BRAGADO,"$ 301,50
Llevando 2, pagás c/u"
2023/02/03,00:57:36,BUENOS AIRES,CARLOS CASARES,"$ 301,50
Llevando 2, pagás c/u"
2023/02/03,00:57:46,BUENOS AIRES,CHACABUCO,"$ 301,50
Llevando 2, pagás c/u"
2023/02/03,00:57:56,BUENOS AIRES,CHIVILCOY,"$ 301,50
Llevando 2, pagás c/u"
2023/02/03,00:58:05,BUENOS AIRES,GENERAL VILLEGAS,"$ 286,88
Llevando 2, pagás c/u"
2023/02/03,00:58:15,BUENOS AIRES,JUNIN,
2023/02/03,00:58:24,BUENOS AIRES,LINCOLN,
2023/02/03,00:58:34,BUENOS AIRES,MERCEDES,"$ 545,50"
2023/02/03,00:58:44,BUENOS AIRES,PEHUAJO,"$ 286,88
Llevando 2, pagás c/u"
2023/02/03,00:58:53,BUENOS AIRES,TRENQUE LAUQUEN,"$ 286,88
Llevando 2, pagás c/u"
2023/02/03,00:59:03,CHUBUT,COMODORO RIVADAVIA,"$ 311,25
Llevando 2, pagás c/u"
2023/02/03,00:59:13,CHUBUT,ESQUEL,
2023/02/03,00:59:22,CHUBUT,PUERTO MADRYN,"$ 311,25
Llevando 2, pagás c/u"
2023/02/03,00:59:32,CHUBUT,RADA TILLY,"$ 311,25
Llevando 2, pagás c/u"
2023/02/03,00:59:42,CHUBUT,TRELEW,"$ 311,25
Llevando 2, pagás c/u"
2023/02/03,00:59:52,CORDOBA,MARCOS JUARES,"$ 330,75
Llevando 2, pagás c/u"
2023/02/03,01:00:01,CORDOBA,MORTEROS,"$ 330,75
Llevando 2, pagás c/u"
2023/02/03,01:00:13,CORRIENTES,GOYA,"$ 330,75
Llevando 2, pagás c/u"
2023/02/03,01:00:26,LA PAMPA,GENERAL PICO,"$ 297,75
Llevando 2, pagás c/u"
2023/02/03,01:00:39,LA PAMPA,SANTA ROSA,"$ 325,50
Llevando 2, pagás c/u"
2023/02/03,01:00:48,NEUQUEN,CENTENARIO,"$ 301,88
Llevando 2, pagás c/u"
2023/02/03,01:00:58,NEUQUEN,CUTRAL CO,
2023/02/03,01:01:07,NEUQUEN,JUNIN DE LOS ANDES,"$ 333,00
Llevando 2, pagás c/u"
2023/02/03,01:01:26,NEUQUEN,PLOTTIER,"$ 301,88
Llevando 2, pagás c/u"
2023/02/03,01:01:39,NEUQUEN,SAN MARTIN DE LOS ANDES,"$ 333,00
Llevando 2, pagás c/u"
2023/02/03,01:01:51,NEUQUEN,VILLA LA ANGOSTURA,"$ 333,00
Llevando 2, pagás c/u"
2023/02/03,01:02:03,NEUQUEN,ZAPALA,"$ 333,00
Llevando 2, pagás c/u"
2023/02/03,01:02:16,RIO NEGRO,ALLEN,"$ 333,00
Llevando 2, pagás c/u"
2023/02/03,01:02:29,RIO NEGRO,CATRIEL,"$ 333,00
Llevando 2, pagás c/u"
2023/02/03,01:02:42,RIO NEGRO,CHOELE CHOEL,
2023/02/03,01:02:55,RIO NEGRO,CINCO SALTOS,"$ 301,88
Llevando 2, pagás c/u"
2023/02/03,01:03:14,RIO NEGRO,EL BOLSON,
2023/02/03,01:03:26,RIO NEGRO,GENERAL ROCA,"$ 301,88
Llevando 2, pagás c/u"
2023/02/03,01:03:45,RIO NEGRO,VIEDMA,"$ 301,50
Llevando 2, pagás c/u"
2023/02/03,01:03:58,RIO NEGRO,VILLA REGINA,"$ 333,00
Llevando 2, pagás c/u"
2023/02/03,01:04:10,SANTA CRUZ,CALETA OLIVIA,"$ 311,25
Llevando 2, pagás c/u"
2023/02/03,01:04:22,SANTA CRUZ,RIO GALLEGOS,"$ 333,00
Llevando 2, pagás c/u"
2023/02/03,01:05:00,SANTA FE,VENADO TUERTO,"$ 330,75
Llevando 2, pagás c/u"
2023/02/03,01:05:13,TIERRA DEL FUEGO,RIO GRANDE,"$ 318,75
Llevando 2, pagás c/u"
2023/02/03,01:05:26,TIERRA DEL FUEGO,USHUAIA,"$ 318,75
Llevando 2, pagás c/u"
2023/02/03,01:09:15,BUENOS AIRES,9 DE JULIO,"$ 286,88
Llevando 2, pagás c/u"
2023/02/03,01:09:24,BUENOS AIRES,AZUL,"$ 301,50
Llevando 2, pagás c/u"
2023/02/03,01:09:34,BUENOS AIRES,BRAGADO,"$ 301,50
Llevando 2, pagás c/u"
2023/02/03,01:09:44,BUENOS AIRES,CARLOS CASARES,"$ 301,50
Llevando 2, pagás c/u"
2023/02/03,01:09:53,BUENOS AIRES,CHACABUCO,"$ 301,50
Llevando 2, pagás c/u"
2023/02/03,01:10:03,BUENOS AIRES,CHIVILCOY,"$ 301,50
Llevando 2, pagás c/u"
2023/02/03,01:10:13,BUENOS AIRES,GENERAL VILLEGAS,"$ 286,88
Llevando 2, pagás c/u"
2023/02/03,01:10:22,BUENOS AIRES,JUNIN,
2023/02/03,01:10:32,BUENOS AIRES,LINCOLN,
2023/02/03,01:10:41,BUENOS AIRES,MERCEDES,"$ 545,50"
2023/02/03,01:10:51,BUENOS AIRES,PEHUAJO,"$ 286,88
Llevando 2, pagás c/u"
2023/02/03,01:11:00,BUENOS AIRES,TRENQUE LAUQUEN,"$ 286,88
Llevando 2, pagás c/u"
2023/02/03,01:11:10,CHUBUT,COMODORO RIVADAVIA,"$ 311,25
Llevando 2, pagás c/u"
2023/02/03,01:11:20,CHUBUT,ESQUEL,
2023/02/03,01:11:29,CHUBUT,PUERTO MADRYN,"$ 311,25
Llevando 2, pagás c/u"
2023/02/03,01:11:39,CHUBUT,RADA TILLY,"$ 311,25
Llevando 2, pagás c/u"
2023/02/03,01:11:49,CHUBUT,TRELEW,"$ 311,25
Llevando 2, pagás c/u"
2023/02/03,01:11:58,CORDOBA,MARCOS JUARES,"$ 330,75
Llevando 2, pagás c/u"
2023/02/03,01:12:08,CORDOBA,MORTEROS,"$ 330,75
Llevando 2, pagás c/u"
2023/02/03,01:12:18,CORRIENTES,GOYA,"$ 447,50"
2023/02/03,01:12:28,LA PAMPA,GENERAL PICO,"$ 297,75
Llevando 2, pagás c/u"
2023/02/03,01:12:37,LA PAMPA,SANTA ROSA,"$ 325,50
Llevando 2, pagás c/u"
2023/02/03,01:12:47,NEUQUEN,CENTENARIO,"$ 301,88
Llevando 2, pagás c/u"
2023/02/03,01:12:57,NEUQUEN,CUTRAL CO,
2023/02/03,01:13:06,NEUQUEN,JUNIN DE LOS ANDES,"$ 333,00
Llevando 2, pagás c/u"
2023/02/03,01:13:23,NEUQUEN,PLOTTIER,"$ 333,00
Llevando 2, pagás c/u"
2023/02/03,01:13:32,NEUQUEN,SAN MARTIN DE LOS ANDES,"$ 333,00
Llevando 2, pagás c/u"
2023/02/03,01:13:42,NEUQUEN,VILLA LA ANGOSTURA,"$ 333,00
Llevando 2, pagás c/u"
2023/02/03,01:13:52,NEUQUEN,ZAPALA,"$ 333,00
Llevando 2, pagás c/u"
2023/02/03,01:14:01,RIO NEGRO,ALLEN,"$ 333,00
Llevando 2, pagás c/u"
2023/02/03,01:14:11,RIO NEGRO,CATRIEL,"$ 333,00
Llevando 2, pagás c/u"
2023/02/03,01:14:20,RIO NEGRO,CHOELE CHOEL,
2023/02/03,01:14:30,RIO NEGRO,CINCO SALTOS,"$ 301,88
Llevando 2, pagás c/u"
2023/02/03,01:14:45,RIO NEGRO,EL BOLSON,
2023/02/03,01:14:55,RIO NEGRO,GENERAL ROCA,"$ 301,88
Llevando 2, pagás c/u"
2023/02/03,01:15:14,RIO NEGRO,VIEDMA,"$ 301,50
Llevando 2, pagás c/u"
2023/02/03,01:15:24,RIO NEGRO,VILLA REGINA,"$ 333,00
Llevando 2, pagás c/u"
2023/02/03,01:15:33,SANTA CRUZ,CALETA OLIVIA,"$ 311,25
Llevando 2, pagás c/u"
2023/02/03,01:15:43,SANTA CRUZ,RIO GALLEGOS,"$ 311,25
Llevando 2, pagás c/u"
2023/02/03,01:16:11,SANTA FE,VENADO TUERTO,"$ 330,75
Llevando 2, pagás c/u"
2023/02/03,01:16:21,TIERRA DEL FUEGO,RIO GRANDE,"$ 318,75
Llevando 2, pagás c/u"
2023/02/03,01:16:30,TIERRA DEL FUEGO,USHUAIA,"$ 318,75
Llevando 2, pagás c/u"
2023/02/04,00:41:07,BUENOS AIRES,9 DE JULIO,"$ 286,88
Llevando 2, pagás c/u"
2023/02/04,00:41:20,BUENOS AIRES,AZUL,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,00:41:29,BUENOS AIRES,BRAGADO,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,00:41:42,BUENOS AIRES,CARLOS CASARES,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,00:41:51,BUENOS AIRES,CHACABUCO,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,00:42:04,BUENOS AIRES,CHIVILCOY,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,00:42:16,BUENOS AIRES,GENERAL VILLEGAS,
2023/02/04,00:42:28,BUENOS AIRES,JUNIN,
2023/02/04,00:42:41,BUENOS AIRES,LINCOLN,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,00:42:53,BUENOS AIRES,MERCEDES,"$ 545,50"
2023/02/04,00:43:06,BUENOS AIRES,PEHUAJO,"$ 286,88
Llevando 2, pagás c/u"
2023/02/04,00:43:18,BUENOS AIRES,TRENQUE LAUQUEN,"$ 286,88
Llevando 2, pagás c/u"
2023/02/04,00:43:28,CHUBUT,COMODORO RIVADAVIA,"$ 311,25
Llevando 2, pagás c/u"
2023/02/04,00:43:40,CHUBUT,ESQUEL,
2023/02/04,00:43:50,CHUBUT,PUERTO MADRYN,"$ 311,25
Llevando 2, pagás c/u"
2023/02/04,00:44:02,CHUBUT,RADA TILLY,"$ 311,25
Llevando 2, pagás c/u"
2023/02/04,00:44:14,CHUBUT,TRELEW,"$ 311,25
Llevando 2, pagás c/u"
2023/02/04,00:44:27,CORDOBA,MARCOS JUARES,"$ 330,75
Llevando 2, pagás c/u"
2023/02/04,00:44:39,CORDOBA,MORTEROS,"$ 330,75
Llevando 2, pagás c/u"
2023/02/04,00:44:51,CORRIENTES,GOYA,"$ 447,50"
2023/02/04,00:45:04,LA PAMPA,GENERAL PICO,"$ 297,75
Llevando 2, pagás c/u"
2023/02/04,00:45:13,LA PAMPA,SANTA ROSA,"$ 297,75
Llevando 2, pagás c/u"
2023/02/04,00:45:23,NEUQUEN,CENTENARIO,"$ 301,88
Llevando 2, pagás c/u"
2023/02/04,00:45:35,NEUQUEN,CUTRAL CO,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,00:45:45,NEUQUEN,JUNIN DE LOS ANDES,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,00:46:04,NEUQUEN,PLOTTIER,"$ 301,88
Llevando 2, pagás c/u"
2023/02/04,00:46:13,NEUQUEN,SAN MARTIN DE LOS ANDES,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,00:46:25,NEUQUEN,VILLA LA ANGOSTURA,
2023/02/04,00:46:34,NEUQUEN,ZAPALA,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,00:46:44,RIO NEGRO,ALLEN,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,00:46:54,RIO NEGRO,CATRIEL,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,00:47:06,RIO NEGRO,CHOELE CHOEL,
2023/02/04,00:47:18,RIO NEGRO,CINCO SALTOS,"$ 301,88
Llevando 2, pagás c/u"
2023/02/04,00:47:40,RIO NEGRO,EL BOLSON,
2023/02/04,00:47:52,RIO NEGRO,GENERAL ROCA,"$ 301,88
Llevando 2, pagás c/u"
2023/02/04,00:48:11,RIO NEGRO,VIEDMA,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,00:48:20,RIO NEGRO,VILLA REGINA,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,00:48:33,SANTA CRUZ,CALETA OLIVIA,"$ 311,25
Llevando 2, pagás c/u"
2023/02/04,00:48:43,SANTA CRUZ,RIO GALLEGOS,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,00:49:17,SANTA FE,VENADO TUERTO,"$ 330,75
Llevando 2, pagás c/u"
2023/02/04,00:49:29,TIERRA DEL FUEGO,RIO GRANDE,"$ 318,75
Llevando 2, pagás c/u"
2023/02/04,00:49:41,TIERRA DEL FUEGO,USHUAIA,"$ 318,75
Llevando 2, pagás c/u"
2023/02/04,00:53:17,BUENOS AIRES,9 DE JULIO,"$ 286,88
Llevando 2, pagás c/u"
2023/02/04,00:53:26,BUENOS AIRES,AZUL,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,00:53:36,BUENOS AIRES,BRAGADO,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,00:53:45,BUENOS AIRES,CARLOS CASARES,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,00:53:55,BUENOS AIRES,CHACABUCO,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,00:54:07,BUENOS AIRES,CHIVILCOY,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,00:54:17,BUENOS AIRES,GENERAL VILLEGAS,
2023/02/04,00:54:27,BUENOS AIRES,JUNIN,
2023/02/04,00:54:36,BUENOS AIRES,LINCOLN,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,00:54:46,BUENOS AIRES,MERCEDES,"$ 545,50"
2023/02/04,00:54:55,BUENOS AIRES,PEHUAJO,"$ 286,88
Llevando 2, pagás c/u"
2023/02/04,00:55:05,BUENOS AIRES,TRENQUE LAUQUEN,"$ 286,88
Llevando 2, pagás c/u"
2023/02/04,00:55:14,CHUBUT,COMODORO RIVADAVIA,"$ 311,25
Llevando 2, pagás c/u"
2023/02/04,00:55:24,CHUBUT,ESQUEL,
2023/02/04,00:55:34,CHUBUT,PUERTO MADRYN,"$ 311,25
Llevando 2, pagás c/u"
2023/02/04,00:55:44,CHUBUT,RADA TILLY,"$ 311,25
Llevando 2, pagás c/u"
2023/02/04,00:55:53,CHUBUT,TRELEW,"$ 311,25
Llevando 2, pagás c/u"
2023/02/04,00:56:03,CORDOBA,MARCOS JUARES,"$ 330,75
Llevando 2, pagás c/u"
2023/02/04,00:56:15,CORDOBA,MORTEROS,"$ 330,75
Llevando 2, pagás c/u"
2023/02/04,00:56:25,CORRIENTES,GOYA,"$ 330,75
Llevando 2, pagás c/u"
2023/02/04,00:56:34,LA PAMPA,GENERAL PICO,"$ 297,75
Llevando 2, pagás c/u"
2023/02/04,00:56:47,LA PAMPA,SANTA ROSA,"$ 325,50
Llevando 2, pagás c/u"
2023/02/04,00:56:56,NEUQUEN,CENTENARIO,"$ 301,88
Llevando 2, pagás c/u"
2023/02/04,00:57:06,NEUQUEN,CUTRAL CO,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,00:57:16,NEUQUEN,JUNIN DE LOS ANDES,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,00:57:35,NEUQUEN,PLOTTIER,"$ 301,88
Llevando 2, pagás c/u"
2023/02/04,00:57:44,NEUQUEN,SAN MARTIN DE LOS ANDES,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,00:57:54,NEUQUEN,VILLA LA ANGOSTURA,
2023/02/04,00:58:04,NEUQUEN,ZAPALA,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,00:58:13,RIO NEGRO,ALLEN,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,00:58:23,RIO NEGRO,CATRIEL,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,00:58:33,RIO NEGRO,CHOELE CHOEL,
2023/02/04,00:58:42,RIO NEGRO,CINCO SALTOS,"$ 301,88
Llevando 2, pagás c/u"
2023/02/04,00:58:59,RIO NEGRO,EL BOLSON,
2023/02/04,00:59:08,RIO NEGRO,GENERAL ROCA,"$ 301,88
Llevando 2, pagás c/u"
2023/02/04,00:59:24,RIO NEGRO,VIEDMA,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,00:59:34,RIO NEGRO,VILLA REGINA,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,00:59:43,SANTA CRUZ,CALETA OLIVIA,"$ 311,25
Llevando 2, pagás c/u"
2023/02/04,00:59:53,SANTA CRUZ,RIO GALLEGOS,"$ 311,25
Llevando 2, pagás c/u"
2023/02/04,01:00:27,SANTA FE,VENADO TUERTO,"$ 330,75
Llevando 2, pagás c/u"
2023/02/04,01:00:40,TIERRA DEL FUEGO,RIO GRANDE,"$ 330,75
Llevando 2, pagás c/u"
2023/02/04,01:00:52,TIERRA DEL FUEGO,USHUAIA,"$ 318,75
Llevando 2, pagás c/u"
2023/02/04,01:20:15,BUENOS AIRES,9 DE JULIO,"$ 286,88
Llevando 2, pagás c/u"
2023/02/04,01:20:24,BUENOS AIRES,AZUL,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,01:20:34,BUENOS AIRES,BRAGADO,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,01:20:44,BUENOS AIRES,CARLOS CASARES,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,01:20:54,BUENOS AIRES,CHACABUCO,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,01:21:03,BUENOS AIRES,CHIVILCOY,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,01:21:13,BUENOS AIRES,GENERAL VILLEGAS,
2023/02/04,01:21:23,BUENOS AIRES,JUNIN,
2023/02/04,01:21:35,BUENOS AIRES,LINCOLN,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,01:21:45,BUENOS AIRES,MERCEDES,"$ 545,50"
2023/02/04,01:21:54,BUENOS AIRES,PEHUAJO,"$ 545,50"
2023/02/04,01:22:04,BUENOS AIRES,TRENQUE LAUQUEN,"$ 286,88
Llevando 2, pagás c/u"
2023/02/04,01:22:14,CHUBUT,COMODORO RIVADAVIA,"$ 311,25
Llevando 2, pagás c/u"
2023/02/04,01:22:23,CHUBUT,ESQUEL,
2023/02/04,01:22:33,CHUBUT,PUERTO MADRYN,"$ 311,25
Llevando 2, pagás c/u"
2023/02/04,01:22:42,CHUBUT,RADA TILLY,"$ 311,25
Llevando 2, pagás c/u"
2023/02/04,01:22:52,CHUBUT,TRELEW,"$ 311,25
Llevando 2, pagás c/u"
2023/02/04,01:23:02,CORDOBA,MARCOS JUARES,"$ 330,75
Llevando 2, pagás c/u"
2023/02/04,01:23:12,CORDOBA,MORTEROS,"$ 330,75
Llevando 2, pagás c/u"
2023/02/04,01:23:22,CORRIENTES,GOYA,"$ 447,50"
2023/02/04,01:23:31,LA PAMPA,GENERAL PICO,"$ 297,75
Llevando 2, pagás c/u"
2023/02/04,01:23:41,LA PAMPA,SANTA ROSA,"$ 325,50
Llevando 2, pagás c/u"
2023/02/04,01:23:51,NEUQUEN,CENTENARIO,"$ 301,88
Llevando 2, pagás c/u"
2023/02/04,01:24:00,NEUQUEN,CUTRAL CO,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,01:24:10,NEUQUEN,JUNIN DE LOS ANDES,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,01:24:26,NEUQUEN,PLOTTIER,"$ 301,88
Llevando 2, pagás c/u"
2023/02/04,01:24:36,NEUQUEN,SAN MARTIN DE LOS ANDES,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,01:24:48,NEUQUEN,VILLA LA ANGOSTURA,
2023/02/04,01:25:00,NEUQUEN,ZAPALA,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,01:25:13,RIO NEGRO,ALLEN,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,01:25:22,RIO NEGRO,CATRIEL,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,01:25:35,RIO NEGRO,CHOELE CHOEL,
2023/02/04,01:25:47,RIO NEGRO,CINCO SALTOS,"$ 301,88
Llevando 2, pagás c/u"
2023/02/04,01:26:09,RIO NEGRO,EL BOLSON,
2023/02/04,01:26:21,RIO NEGRO,GENERAL ROCA,"$ 301,88
Llevando 2, pagás c/u"
2023/02/04,01:26:40,RIO NEGRO,VIEDMA,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,01:26:50,RIO NEGRO,VILLA REGINA,"$ 301,50
Llevando 2, pagás c/u"
2023/02/04,01:26:59,SANTA CRUZ,CALETA OLIVIA,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,01:27:09,SANTA CRUZ,RIO GALLEGOS,"$ 333,00
Llevando 2, pagás c/u"
2023/02/04,01:27:38,SANTA FE,VENADO TUERTO,"$ 330,75
Llevando 2, pagás c/u"
2023/02/04,01:27:47,TIERRA DEL FUEGO,RIO GRANDE,"$ 318,75
Llevando 2, pagás c/u"
2023/02/04,01:27:57,TIERRA DEL FUEGO,USHUAIA,"$ 318,75
Llevando 2, pagás c/u"
2023/02/05,00:57:16,BUENOS AIRES,9 DE JULIO,"$ 382,50"
2023/02/05,00:57:25,BUENOS AIRES,AZUL,"$ 382,50"
2023/02/05,00:57:35,BUENOS AIRES,BRAGADO,"$ 402,00"
2023/02/05,00:57:44,BUENOS AIRES,CARLOS CASARES,"$ 402,00"
2023/02/05,00:57:54,BUENOS AIRES,CHACABUCO,"$ 402,00"
2023/02/05,00:58:04,BUENOS AIRES,CHIVILCOY,"$ 402,00"
2023/02/05,00:58:13,BUENOS AIRES,GENERAL VILLEGAS,
2023/02/05,00:58:23,BUENOS AIRES,JUNIN,
2023/02/05,00:58:42,BUENOS AIRES,MERCEDES,"$ 402,00"
2023/02/05,00:58:51,BUENOS AIRES,PEHUAJO,"$ 382,50"
